"Text","Groom"
"por lo tanto, no hay forma de que lo conectes aquí en los EE.UU A menos que esté buscando un convertidor","0"
"buen estuche excelente relación calidad-precio","0"
"para la mandíbula","0"
"vinculado al cargador para conversaciones que duren más de minutos.","0"
"el micrófono es genial","0"
"Debo agitar el enchufe para que se alinee correctamente para obtener un volumen decente.","0"
"Si tienes varias docenas o varios cientos de contactos, imagina lo divertido que es enviarlos uno por uno.","0"
"si eres propietario de raza debes tener esto","0"
"Desperdicié mi dinero","0"
"Qué desperdicio de dinero y tiempo","0"
"y la calidad del sonido es excelente","0"
"quedó muy impresionado al pasar de la batería original a la batería extendida","0"
"si los dos estaban separados por unos pocos pies, comencé a notar una estática excesiva y un sonido distorsionado en los auriculares","0"
"aunque muy buena calidad","0"
"el diseño es muy extraño ya que el clip para la oreja no es muy cómodo en absoluto","0"
"Muy recomendable para cualquier persona que tenga un teléfono Bluetooth.","0"
"Aconsejo a todos que no se dejen engañar","0"
"Hasta ahora, todo bien","0"
"encaja en su lugar de una manera que te hace preguntarte cuánto tiempo duraría ese mecanismo","0"
"Fui al sitio web de Motorola y seguí todas las instrucciones, pero no pude emparejarlo de nuevo.","0"
"Compré esto para usar con mi kindle fire y me encantó","0"
"los comerciales son los más engañosos","0"
"Todavía tengo que ejecutar esta nueva batería por debajo de dos barras y eso es tres días sin cargar","0"
"Se lo compré a mi madre y tuvo un problema con la batería.","0"
"gran combinación de teléfono de bolsillo para pc","0"
"He tenido este teléfono durante meses y puedo decir que es el mejor teléfono móvil que he tenido","0"
"No pensé que las instrucciones proporcionadas me fueran de ayuda","0"
"la gente no podía oírme hablar y tuve que sacar el auricular y hablar por teléfono","0"
"no mantiene la carga","0"
"Este es un teléfono pequeño y simple de usar, pero la rotura es inaceptable.","0"
"este producto es ideal para personas como yo cuyos oídos son muy sensibles","0"
"es inutilizable en un automóvil en movimiento a velocidad de autopista","0"
"Me quedan dos años más en este contrato y odio este teléfono","0"
"Se incluyen cargador de automóvil y cargador de CA para asegurarse de que nunca se quede sin jugo recomendado","0"
"necesita al menos minutos para acceder a su directorio telefónico desde el momento en que enciende el teléfono por primera vez, la duración de la batería es corta","0"
"se ha mantenido muy bien","0"
"bajo rendimiento en el tiempo de conversación","0"
"el caso es genial y funciona bien con el","0"
"tiene una gran cámara de MP y las fotos son agradables y claras con una gran calidad de imagen","0"
"No me impresionó este producto.","0"
"buen auricular con un precio justo","0"
"Solo escucho basura por audio","0"
"excelentes auriculares bluetooth","0"
"tiene todas las características que quiero","0"
"¿Quién en su sano juicio va a comprar esta batería?","0"
"después de discutir con Verizon sobre las llamadas interrumpidas, devolvimos los teléfonos después de dos días","0"
"este caso parece bien hecho","0"
"decepcionado con la batería","0"
"no es lo suficientemente fuerte y no se enciende como debería","0"
"buena protección y no hace que el teléfono sea demasiado voluminoso","0"
"un teclado utilizable convierte un pad en una máquina útil del mundo real en lugar de solo un artilugio ordenado","0"
"este teléfono es resistente y nunca he tenido grandes problemas con él","0"
"Amo esta cosa","0"
"todo está bien y es razonable por el precio, es decir","0"
"Incluso dejé caer este teléfono en una corriente, lo sumergí durante unos segundos y aún funciona muy bien.","0"
"Estoy muy contento con el y no he tenido quejas de nadie con respecto a mi calidad de sonido por su parte.","0"
"los botones de encendido y apagado son malos","0"
"esencialmente puedes olvidarte del soporte técnico de Microsoft","0"
"Realmente recomiendo esta placa frontal ya que se ve muy bonita, elegante y fresca","0"
"estos auriculares fueron un gran hallazgo y creo que son quizás la mejor compra que he hecho en los últimos años en serio","0"
"compra un teléfono diferente pero no este","0"
"debe sostener el teléfono en un ángulo particular para que la otra parte lo escuche con claridad","0"
"El único gran inconveniente del reproductor MP es que los botones de la cubierta frontal del teléfono que te permiten pausar y omitir canciones se bloquean después de unos segundos.","0"
"una semana después de que lo activé murió repentinamente","0"
"se siente más cómodo que la mayoría de los auriculares porque uso anteojos y eso a veces se interpone","0"
"genial para iPod también","0"
"este dispositivo es genial en varias situaciones","0"
"el micrófono no funciona","0"
"Incluso en mi serie BMW, que es silenciosa, tengo problemas para escuchar lo que dice la otra persona.","0"
"agradable estación de acoplamiento para el hogar o el trabajo","0"
"este es un hermoso teléfono","0"
"amo este producto","0"
"no compre por mal publicitado","0"
"este es un pequeño gran artículo","0"
"Me encanta este teléfono, es muy útil y tiene muchas funciones.","0"
"Compré esto y en unos días ya no funcionaba.","0"
"Lo uso todos los días y aguanta muy bien.","0"
"no es una buena ganga","0"
"Bueno, el paquete llegó a tiempo y funciona según lo previsto.","0"
"la batería se agota rápidamente","0"
"este artículo funcionó muy bien, pero se rompió después de meses de uso","0"
"los auriculares son fáciles de usar y a todos les encantan","0"
"este teléfono funciona muy bien","0"
"la construcción de los auriculares es deficiente","0"
"el producto era excelente y funciona mejor que el de Verizon y era más barato","0"
"el teléfono se carga super","0"
"para un producto que cuesta tanto como este, espero que funcione mucho mejor y con mayor facilidad que esto","0"
"hecho muy resistente","0"
"los auriculares solo reproducen música en un oído","0"
"no malgastes tu dinero","0"
"ordenaré de ellos de nuevo","0"
"si planeas usar esto en un auto olvídalo","0"
"Encontré que este producto es demasiado grande","0"
"lo mejor que he encontrado hasta ahora, probé otro Bluetooth y este tiene la mejor calidad tanto para mí como para el oyente, así como la facilidad de uso","0"
"Estoy muy decepcionado con mi decisión","0"
"integrado a la perfección con el teléfono Motorola razr","0"
"comprador tenga cuidado, puede tirar el dinero por el inodoro","0"
"el precio fue muy bueno y con el envio gratis y todo fue una buena compra","0"
"Recibí mi supuestamente nuevo Motorola y aparentemente no hubo coincidencia entre el teléfono y el cargador","0"
"pros buena cámara fotos muy bonitas también tienen estilos geniales como blanco y negro y más","0"
"eso es un gran defecto de diseño a menos que no lo esté usando correctamente, lo cual no creo que sea el caso","0"
"Me encantan mis auriculares, mi auricular Bluetooth Jabra es excelente, la recepción es muy buena y el auricular tiene un ajuste cómodo","0"
"la cámara, aunque tiene un impresionante megapíxel, genera imágenes que están muy por debajo de las expectativas de una resolución relativamente alta","0"
"Compré esto para el cargador del coche y no funciona","0"
"La calidad del sonido en ambos extremos es excelente. Utilizo auriculares para llamar a mi esposa y le pido a mi esposa que use auriculares para llamarme.","0"
"este teléfono es delgado y liviano, y la pantalla es hermosa","0"
"es un poco geek, pero creo que ese es en una tostada, y se balancea y rezuma hasta su elegante funda de cuero con estilo y batería incrustada","0"
"gran producto envío rápido","0"
"el teclado es un buen compromiso entre un qwerty completo y el teclado numérico básico del teléfono celular","0"
"Recibí este teléfono a fines de mayo y estoy completamente descontento con él.","0"
"es muy cómodo en la oreja","0"
"ha sido un ganador para nosotros","0"
"la configuración no podría haber sido más sencilla","0"
"Probé varios auriculares diferentes para mi teléfono celular y este Jabra es el primero que encontré que se adapta cómodamente a mi oído.","0"
"no se pudo obtener una señal lo suficientemente fuerte","0"
"apunta muy satisfecho con mi compra","0"
"hace el trabajo","0"
"Básicamente, el servicio fue muy malo.","0"
"no funcionó en el enchufe de mi celular Estoy muy molesto con el cargador","0"
"Solo he tenido mi Bluetooth durante unas semanas, pero realmente me gusta","0"
"los auriculares de murciélago fueron una decepción","0"
"es tan pequeño, y ni siquiera te das cuenta de que está ahí después de un tiempo de acostumbrarte","0"
"el software que acompaña es casi brillante","0"
"Los auriculares funcionan muy bien y se empaquetaron muy bien para evitar cualquier daño.","0"
"el comprador tenga mucho cuidado","0"
"la mayoría de los auriculares ergonómicos Logitech fallaron","0"
"muy buenas cosas por el precio","0"
"mi auricular funciona muy bien","0"
"en mi casa estaba obteniendo cobertura eliminada en el piso de arriba y no había cobertura en mi sótano","0"
"el reconocimiento de voz es tremendo","0"
"durante varias llamadas de minutos diferentes, experimenté caídas y fue en un área que tenía barras","0"
"No estaba contento con este artículo","0"
"el teléfono tarda una eternidad en cargarse como horas literalmente","0"
"Recibí este teléfono por recomendación de un familiar y me alegro de haberlo hecho","0"
"que perdida de tiempo","0"
"su recepción es muy pobre","0"
"Los elementos indicados como incluidos en la descripción no están incluidos.","0"
"después de meses, la pantalla se volvió negra de repente","0"
"Me esperaba más","0"
"la calidad del audio es mala muy mala","0"
"No tuve absolutamente ningún problema con este auricular enlazado a mi curva blackberry","0"
"Sé que suena gracioso, pero a mí me pareció una tecnología incompleta que no funcionaría bien, esta funciona muy bien.","0"
"Compré auriculares con cable que suenan mejor que estos","0"
"este teléfono es muy rápido para enviar cualquier tipo de mensaje y la navegación web es significativamente más rápida que los teléfonos anteriores que he usado","0"
"construcción de buena calidad a diferencia de algunos s baratos que existen","0"
"este artículo es fantástico y funciona perfectamente","0"
"y me encantan los colores","0"
"somos simplemente excelentes","0"
"Todo lo que puedo hacer es quejarme en Internet, así que aquí va, cuanto más uso, menos me gusta.","0"
"esta es esencialmente una herramienta de comunicación que no comunica","0"
"funciona como un amuleto funciona igual que el que obtuve con el teléfono","0"
"Sigo manteniendo que los monos no deberían hacer auriculares; obviamente, no compartimos suficiente dan para copiar el diseño a los humanos.","0"
"no funciona en absoluto lo compré para mi pc y no funciona","0"
"el aspecto es muy nítido y la pantalla es agradable y clara con excelentes gráficos","0"
"no dura mucho","0"
"una cosa que odio es el botón de ajuste de modo al costado","0"
"gracias por malgastar mi dinero","0"
"¿Cómo es posible que la calidad del audio del baño sea deficiente?","0"
"los cargadores del ego y las propinas son geniales","0"
"el explorador de archivos ofrece todas las opciones que uno necesita manos libres es genial","0"
"excelente teléfono en una excelente red","0"
